Zeit;Fahrradbruecke;Fahrradbruecke stadteinwaerts;Fahrradbruecke stadtauswaerts;Symbol Wetter;Temperatur (°C);Gef�hlte Temperatur (°C);Regen (mm)
11.12.2018 21:00;263;78;185;Maessige bis starke Schneefaelle;0;-2;0
11.12.2018 22:00;222;64;158;Maessige bis starke Schneefaelle;0;-2;0
11.12.2018 23:00;148;53;95;Stellenweise leichter Schneefall;-1;-2;0
12.12.2018 00:00;50;19;31;Stellenweise leichter Schneefall;-1;-3;0
12.12.2018 01:00;26;5;21;Stellenweise leichter Schneefall;-1;-3;0
12.12.2018 02:00;15;4;11;Leicht bewoelkt;-1;-2;0
12.12.2018 03:00;3;0;3;Leicht bewoelkt;-1;-2;0
12.12.2018 04:00;5;4;1;Leicht bewoelkt;-1;-2;0
12.12.2018 05:00;33;20;13;Leicht bewoelkt;-1;-2;0
12.12.2018 06:00;135;89;46;Leicht bewoelkt;-1;-2;0
12.12.2018 07:00;894;566;328;Leicht bewoelkt;0;-1;0
12.12.2018 08:00;595;354;241;Leicht bewoelkt;0;-1;0
12.12.2018 09:00;574;357;217;Leicht bewoelkt;1;0;0
12.12.2018 10:00;318;176;142;Leicht bewoelkt;2;0;0
12.12.2018 11:00;451;214;237;Leicht bewoelkt;2;1;0
12.12.2018 12:00;482;219;263;Leicht bewoelkt;3;1;0
12.12.2018 13:00;762;334;428;Leicht bewoelkt;3;1;0
12.12.2018 14:00;482;261;221;Leicht bewoelkt;3;0;0
12.12.2018 15:00;633;267;366;Leicht bewoelkt;3;0;0
12.12.2018 16:00;678;305;373;Leicht bewoelkt;3;-1;0
12.12.2018 17:00;805;342;463;Leicht bewoelkt;2;-1;0
12.12.2018 18:00;627;287;340;Leicht bewoelkt;2;-2;0
12.12.2018 19:00;458;200;258;Leicht bewoelkt;1;-3;0
12.12.2018 20:00;416;176;240;Leicht bewoelkt;1;-3;0
12.12.2018 21:00;254;102;152;Leicht bewoelkt;0;-4;0
12.12.2018 22:00;217;69;148;Leicht bewoelkt;0;-4;0
12.12.2018 23:00;161;57;104;Leicht bewoelkt;0;-4;0
13.12.2018 00:00;85;24;61;Leicht bewoelkt;0;-4;0
13.12.2018 01:00;41;9;32;Leicht bewoelkt;0;-4;0
13.12.2018 02:00;22;13;9;Leicht bewoelkt;0;-4;0
13.12.2018 03:00;13;7;6;Leicht bewoelkt;0;-4;0
13.12.2018 04:00;15;10;5;Leicht bewoelkt;0;-4;0
13.12.2018 05:00;32;20;12;Leicht bewoelkt;0;-4;0
13.12.2018 06:00;139;79;60;Leicht bewoelkt;-1;-4;0
13.12.2018 07:00;826;517;309;Leicht bewoelkt;0;-4;0
13.12.2018 08:00;531;288;243;Leicht bewoelkt;0;-4;0
13.12.2018 09:00;610;422;188;Leicht bewoelkt;0;-4;0
13.12.2018 10:00;309;171;138;Leicht bewoelkt;0;-3;0
13.12.2018 11:00;475;239;236;Sonnig;1;-2;0
13.12.2018 12:00;463;194;269;Sonnig;2;-2;0
13.12.2018 13:00;712;287;425;Sonnig;2;-2;0
13.12.2018 14:00;482;240;242;Sonnig;2;-2;0
13.12.2018 15:00;783;359;424;Sonnig;2;-2;0
13.12.2018 16:00;618;308;310;Sonnig;1;-3;0
13.12.2018 17:00;789;376;413;Sonnig;1;-3;0
13.12.2018 18:00;644;301;343;Sonnig;0;-4;0
13.12.2018 19:00;425;178;247;Sonnig;0;-4;0
13.12.2018 20:00;359;123;236;Leicht bewoelkt;-1;-4;0
13.12.2018 21:00;253;106;147;Leicht bewoelkt;-1;-4;0
13.12.2018 22:00;219;84;135;Leicht bewoelkt;-1;-4;0
13.12.2018 23:00;130;46;84;Leicht bewoelkt;-1;-4;0
14.12.2018 00:00;70;31;39;Leicht bewoelkt;-1;-4;0
14.12.2018 01:00;54;18;36;Leicht bewoelkt;-1;-4;0
14.12.2018 02:00;25;17;8;Leicht bewoelkt;-2;-5;0
14.12.2018 03:00;21;16;5;Leicht bewoelkt;-2;-5;0
14.12.2018 04:00;4;4;0;Leicht bewoelkt;-2;-5;0
14.12.2018 05:00;26;17;9;Leicht bewoelkt;-2;-5;0
14.12.2018 06:00;133;76;57;Leicht bewoelkt;-2;-5;0
14.12.2018 07:00;711;458;253;Leicht bewoelkt;-1;-5;0
14.12.2018 08:00;571;314;257;Leicht bewoelkt;-1;-4;0
14.12.2018 09:00;567;355;212;Leicht bewoelkt;-1;-3;0
14.12.2018 10:00;366;221;145;Leicht bewoelkt;0;-3;0
14.12.2018 11:00;448;206;242;Sonnig;1;-2;0
14.12.2018 12:00;554;256;298;Sonnig;1;-1;0
14.12.2018 13:00;780;315;465;Sonnig;1;-1;0
14.12.2018 14:00;535;246;289;Sonnig;1;-1;0
14.12.2018 15:00;571;280;291;Sonnig;1;-1;0
14.12.2018 16:00;592;294;298;Sonnig;1;-2;0
14.12.2018 17:00;583;310;273;Sonnig;0;-2;0
14.12.2018 18:00;494;221;273;Sonnig;0;-3;0
14.12.2018 19:00;387;199;188;Sonnig;-1;-3;0
14.12.2018 20:00;270;125;145;Leicht bewoelkt;-2;-4;0
14.12.2018 21:00;227;86;141;Leicht bewoelkt;-3;-4;0
14.12.2018 22:00;203;73;130;Leicht bewoelkt;-3;-3;0
14.12.2018 23:00;181;45;136;Sonnig;-2;-2;0
15.12.2018 00:00;125;39;86;Sonnig;-2;-2;0
15.12.2018 01:00;78;28;50;Sonnig;-1;-2;0
15.12.2018 02:00;75;28;47;Sonnig;-1;-2;0
15.12.2018 03:00;37;16;21;Sonnig;-1;-2;0
15.12.2018 04:00;29;13;16;Sonnig;-1;-2;0
15.12.2018 05:00;21;11;10;Sonnig;-2;-3;0
15.12.2018 06:00;35;24;11;Sonnig;-2;-3;0
15.12.2018 07:00;55;34;21;Sonnig;-2;-3;0
15.12.2018 08:00;120;68;52;Leicht bewoelkt;-1;-2;0
15.12.2018 09:00;216;141;75;Leicht bewoelkt;-1;-2;0
15.12.2018 10:00;292;177;115;Leicht bewoelkt;0;-1;0
15.12.2018 11:00;294;182;112;Leicht bewoelkt;1;0;0
15.12.2018 12:00;380;213;167;Leicht bewoelkt;2;0;0
15.12.2018 13:00;367;190;177;Leicht bewoelkt;1;0;0
15.12.2018 14:00;356;178;178;Sonnig;1;-1;0
15.12.2018 15:00;360;177;183;Sonnig;1;-1;0
15.12.2018 16:00;347;164;183;Sonnig;0;-2;0
15.12.2018 17:00;329;150;179;Leicht bewoelkt;0;-3;0
15.12.2018 18:00;302;127;175;Leicht bewoelkt;-1;-4;0
15.12.2018 19:00;301;171;130;Leicht bewoelkt;-2;-4;0
15.12.2018 20:00;243;112;131;Leicht bewoelkt;-3;-5;0
15.12.2018 21:00;174;70;104;Leicht bewoelkt;-4;-5;0
15.12.2018 22:00;176;43;133;Leicht bewoelkt;-4;-4;0
15.12.2018 23:00;136;37;99;Leicht bewoelkt;-3;-3;0
16.12.2018 00:00;107;36;71;Leicht bewoelkt;-2;-2;0
16.12.2018 01:00;93;31;62;Leicht bewoelkt;-1;-1;0
16.12.2018 02:00;62;23;39;Bedeckt;-1;-1;0
16.12.2018 03:00;52;19;33;Bedeckt;-1;-1;0
16.12.2018 04:00;17;14;3;Bedeckt;0;-1;0
16.12.2018 05:00;16;10;6;Stellenweise starker Schneefall;0;-1;0
16.12.2018 06:00;19;10;9;Stellenweise starker Schneefall;0;-1;1
16.12.2018 07:00;25;11;14;Stellenweise starker Schneefall;1;0;1
16.12.2018 08:00;40;11;29;Starker Schneefall;2;0;1
16.12.2018 09:00;68;41;27;Starker Schneefall;3;1;1
16.12.2018 10:00;90;53;37;Starker Schneefall;3;1;0
16.12.2018 11:00;86;46;40;Leichter Regenfall;4;2;0
16.12.2018 12:00;113;65;48;Leichter Regenfall;5;3;0
16.12.2018 13:00;102;46;56;Leichter Regenfall;5;3;0
16.12.2018 14:00;167;94;73;Bedeckt;5;3;0
16.12.2018 15:00;148;76;72;Bedeckt;5;3;0
16.12.2018 16:00;183;99;84;Bedeckt;4;3;0
16.12.2018 17:00;192;114;78;Stellenweiser Regenfall;4;2;0
16.12.2018 18:00;189;72;117;Stellenweiser Regenfall;3;2;0
16.12.2018 19:00;142;56;86;Stellenweiser Regenfall;3;2;0
16.12.2018 20:00;135;51;84;Leicht bewoelkt;2;2;0
16.12.2018 21:00;91;40;51;Leicht bewoelkt;2;2;0
16.12.2018 22:00;69;42;27;Leicht bewoelkt;2;2;0
16.12.2018 23:00;34;6;28;Leicht bewoelkt;1;1;0
17.12.2018 00:00;24;5;19;Leicht bewoelkt;1;1;0
17.12.2018 01:00;15;9;6;Leicht bewoelkt;1;1;0
17.12.2018 02:00;6;5;1;Leicht bewoelkt;1;1;0
17.12.2018 03:00;2;0;2;Leicht bewoelkt;0;0;0
17.12.2018 04:00;9;6;3;Leicht bewoelkt;0;0;0
17.12.2018 05:00;30;18;12;Leicht bewoelkt;0;0;0
17.12.2018 06:00;111;65;46;Leicht bewoelkt;0;0;0
17.12.2018 07:00;679;419;260;Leicht bewoelkt;1;0;0
17.12.2018 08:00;509;274;235;Bedeckt;1;0;0
17.12.2018 09:00;527;323;204;Bedeckt;2;1;0
17.12.2018 10:00;293;187;106;Bedeckt;2;1;0
17.12.2018 11:00;375;207;168;Bewoelkt;3;2;0
17.12.2018 12:00;449;192;257;Bewoelkt;4;2;0
17.12.2018 13:00;565;233;332;Bewoelkt;4;2;0
17.12.2018 14:00;445;200;245;Leicht bewoelkt;4;2;0
17.12.2018 15:00;656;323;333;Leicht bewoelkt;4;2;0
17.12.2018 16:00;530;260;270;Leicht bewoelkt;4;1;0
17.12.2018 17:00;714;316;398;Nieselregen;3;1;0
17.12.2018 18:00;586;272;314;Nieselregen;3;0;0
17.12.2018 19:00;485;216;269;Nieselregen;3;0;0
17.12.2018 20:00;327;118;209;Stellenweiser Nieselregen;3;0;0
17.12.2018 21:00;229;90;139;Stellenweiser Nieselregen;2;0;0
17.12.2018 22:00;185;77;108;Stellenweiser Nieselregen;2;0;0
17.12.2018 23:00;103;31;72;Bewoelkt;2;0;0
18.12.2018 00:00;64;30;34;Nieselregen;2;0;0
18.12.2018 01:00;25;14;11;Nieselregen;1;0;0
18.12.2018 02:00;25;16;9;Leicht bewoelkt;1;0;0
18.12.2018 03:00;7;6;1;Leicht bewoelkt;1;0;0
18.12.2018 04:00;6;4;2;Leicht bewoelkt;1;0;0
18.12.2018 05:00;39;23;16;Leicht bewoelkt;1;0;0
18.12.2018 06:00;103;62;41;Leicht bewoelkt;1;0;0
18.12.2018 07:00;726;470;256;Leicht bewoelkt;1;0;0
18.12.2018 08:00;601;340;261;Leicht bewoelkt;2;1;0
18.12.2018 09:00;588;383;205;Leicht bewoelkt;2;2;0
18.12.2018 10:00;335;204;131;Leicht bewoelkt;3;3;0
18.12.2018 11:00;489;234;255;Leicht bewoelkt;5;4;0
18.12.2018 12:00;459;205;254;Leicht bewoelkt;6;6;0
18.12.2018 13:00;706;273;433;Leicht bewoelkt;6;5;0
18.12.2018 14:00;432;204;228;Sonnig;6;5;0
18.12.2018 15:00;705;316;389;Sonnig;6;5;0
18.12.2018 16:00;609;295;314;Sonnig;6;5;0
18.12.2018 17:00;814;378;436;Sonnig;5;5;0
18.12.2018 18:00;625;285;340;Sonnig;5;4;0
18.12.2018 19:00;515;208;307;Sonnig;4;4;0
18.12.2018 20:00;308;130;178;Sonnig;3;3;0
18.12.2018 21:00;245;72;173;Sonnig;2;2;0
18.12.2018 22:00;216;65;151;Sonnig;2;2;0
18.12.2018 23:00;124;36;88;Leicht bewoelkt;1;1;0
19.12.2018 00:00;78;36;42;Leicht bewoelkt;1;1;0
19.12.2018 01:00;34;17;17;Leicht bewoelkt;0;0;0
19.12.2018 02:00;17;11;6;Leicht bewoelkt;0;0;0
19.12.2018 03:00;3;2;1;Leicht bewoelkt;0;0;0
19.12.2018 04:00;3;3;0;Leicht bewoelkt;0;0;0
19.12.2018 05:00;29;19;10;Leicht bewoelkt;1;1;0
19.12.2018 06:00;122;69;53;Leicht bewoelkt;1;1;0
19.12.2018 07:00;794;514;280;Leicht bewoelkt;2;2;0
19.12.2018 08:00;586;363;223;Bedeckt;2;2;0
19.12.2018 09:00;599;392;207;Bedeckt;3;3;0
19.12.2018 10:00;326;169;157;Bedeckt;4;4;0
19.12.2018 11:00;428;208;220;Bedeckt;5;5;0
19.12.2018 12:00;511;238;273;Bedeckt;5;5;0
19.12.2018 13:00;709;359;350;Bedeckt;5;5;0
19.12.2018 14:00;481;231;250;Bedeckt;5;5;0
19.12.2018 15:00;690;310;380;Bedeckt;5;4;0
19.12.2018 16:00;651;325;326;Bedeckt;5;3;0
19.12.2018 17:00;789;312;477;Leicht bewoelkt;4;2;0
19.12.2018 18:00;646;299;347;Leicht bewoelkt;3;2;0
19.12.2018 19:00;499;205;294;Leicht bewoelkt;2;1;0
19.12.2018 20:00;416;156;260;Stellenweiser Regenfall;2;1;0
19.12.2018 21:00;277;104;173;Stellenweiser Regenfall;1;1;0
19.12.2018 22:00;266;114;152;Stellenweiser Regenfall;1;1;0
19.12.2018 23:00;161;59;102;Leichter Regenfall;2;1;0
20.12.2018 00:00;126;43;83;Leichter Regenfall;2;1;0
20.12.2018 01:00;98;18;80;Leichter Regenfall;2;0;0
20.12.2018 02:00;33;13;20;Nieselregen;2;0;0
20.12.2018 03:00;17;5;12;Nieselregen;3;0;0
20.12.2018 04:00;20;16;4;Nieselregen;3;0;0
20.12.2018 05:00;41;29;12;Bewoelkt;3;0;0
20.12.2018 06:00;103;57;46;Bewoelkt;3;1;0
20.12.2018 07:00;502;239;263;Bewoelkt;4;1;0
20.12.2018 08:00;535;317;218;Bewoelkt;4;1;0
20.12.2018 09:00;743;529;214;Bewoelkt;5;2;0
20.12.2018 10:00;365;224;141;Bewoelkt;5;2;0
20.12.2018 11:00;490;243;247;Leicht bewoelkt;6;3;0
20.12.2018 12:00;638;315;323;Leicht bewoelkt;6;4;0
20.12.2018 13:00;741;294;447;Leicht bewoelkt;6;4;0
20.12.2018 14:00;548;243;305;Leicht bewoelkt;6;4;0
20.12.2018 15:00;582;253;329;Leicht bewoelkt;6;4;0
20.12.2018 16:00;608;279;329;Leicht bewoelkt;5;3;0
20.12.2018 17:00;734;348;386;Leicht bewoelkt;5;3;0
20.12.2018 18:00;623;307;316;Leicht bewoelkt;4;2;0
20.12.2018 19:00;488;238;250;Leicht bewoelkt;4;2;0
20.12.2018 20:00;322;130;192;Bewoelkt;4;2;0
20.12.2018 21:00;232;85;147;Bewoelkt;4;1;0
20.12.2018 22:00;217;77;140;Bewoelkt;4;1;0
20.12.2018 23:00;177;57;120;Stellenweiser Regenfall;4;1;0
21.12.2018 00:00;113;26;87;Stellenweiser Regenfall;4;1;0
21.12.2018 01:00;71;13;58;Stellenweiser Regenfall;4;1;0
21.12.2018 02:00;42;14;28;Stellenweiser Regenfall;4;1;0
21.12.2018 03:00;18;3;15;Stellenweiser Regenfall;4;1;0
21.12.2018 04:00;11;5;6;Stellenweiser Regenfall;4;1;0
21.12.2018 05:00;34;24;10;Leicht bewoelkt;4;1;0
21.12.2018 06:00;93;52;41;Leicht bewoelkt;4;1;0
21.12.2018 07:00;225;148;77;Leicht bewoelkt;4;1;0
21.12.2018 08:00;364;201;163;Bewoelkt;5;2;0
21.12.2018 09:00;377;241;136;Bewoelkt;5;2;0
21.12.2018 10:00;270;154;116;Bewoelkt;5;2;0
21.12.2018 11:00;293;143;150;Nieselregen;5;2;0
21.12.2018 12:00;333;158;175;Nieselregen;6;3;0
21.12.2018 13:00;313;150;163;Nieselregen;6;3;0
21.12.2018 14:00;270;119;151;Bedeckt;6;3;0
21.12.2018 15:00;277;118;159;Bedeckt;7;4;0
21.12.2018 16:00;299;139;160;Bedeckt;7;4;0
21.12.2018 17:00;308;142;166;Stellenweiser leichter Regenfall;7;5;0
21.12.2018 18:00;264;125;139;Stellenweiser leichter Regenfall;6;5;0
21.12.2018 19:00;195;76;119;Stellenweiser leichter Regenfall;5;4;0
21.12.2018 20:00;151;61;90;Bewoelkt;4;4;0
21.12.2018 21:00;103;49;54;Bewoelkt;3;3;0
21.12.2018 22:00;96;33;63;Bewoelkt;4;4;1
21.12.2018 23:00;70;25;45;Leichter Regenfall;6;4;1
22.12.2018 00:00;82;25;57;Leichter Regenfall;7;5;1
22.12.2018 01:00;33;12;21;Leichter Regenfall;8;6;1
22.12.2018 02:00;31;10;21;Maessiger Regenfall;9;7;1
22.12.2018 03:00;22;9;13;Maessiger Regenfall;11;7;1
22.12.2018 04:00;10;2;8;Maessiger Regenfall;11;7;0
22.12.2018 05:00;17;12;5;Leichter Regenfall;11;8;0
22.12.2018 06:00;30;15;15;Leichter Regenfall;11;8;0
22.12.2018 07:00;42;28;14;Leichter Regenfall;11;7;0
22.12.2018 08:00;93;58;35;Bedeckt;11;7;0
22.12.2018 09:00;168;121;47;Bedeckt;11;7;0
22.12.2018 10:00;211;108;103;Bedeckt;11;7;0
22.12.2018 11:00;323;183;140;Leichter Regenschauer;11;7;0
22.12.2018 12:00;306;170;136;Leichter Regenschauer;11;7;0
22.12.2018 13:00;321;157;164;Leichter Regenschauer;10;7;0
22.12.2018 14:00;317;162;155;Leichter Regenschauer;10;7;0
22.12.2018 15:00;339;152;187;Leichter Regenschauer;10;7;0
22.12.2018 16:00;311;149;162;Leichter Regenschauer;10;7;0
22.12.2018 17:00;242;115;127;Leichter Regenschauer;10;7;0
22.12.2018 18:00;233;110;123;Leichter Regenschauer;10;6;0
22.12.2018 19:00;177;99;78;Leichter Regenschauer;9;6;0
22.12.2018 20:00;128;58;70;Bewoelkt;9;6;0
22.12.2018 21:00;99;37;62;Bewoelkt;9;6;0
22.12.2018 22:00;106;34;72;Bewoelkt;9;6;0
22.12.2018 23:00;78;24;54;Leichter Regenschauer;9;6;0
23.12.2018 00:00;65;16;49;Leichter Regenschauer;9;6;0
23.12.2018 01:00;79;14;65;Leichter Regenschauer;9;6;0
23.12.2018 02:00;44;15;29;Bewoelkt;9;6;0
23.12.2018 03:00;36;4;32;Bewoelkt;9;6;0
23.12.2018 04:00;21;8;13;Bewoelkt;9;6;0
23.12.2018 05:00;21;8;13;Leichter Regenschauer;9;6;0
23.12.2018 06:00;16;11;5;Leichter Regenschauer;9;6;0
23.12.2018 07:00;17;11;6;Leichter Regenschauer;9;6;0
23.12.2018 08:00;29;18;11;Leichter Regenschauer;9;7;0
23.12.2018 09:00;71;42;29;Leichter Regenschauer;9;7;0
23.12.2018 10:00;76;46;30;Leichter Regenschauer;9;7;0
23.12.2018 11:00;98;43;55;Stellenweiser Regenfall;9;8;0
23.12.2018 12:00;92;51;41;Stellenweiser Regenfall;9;8;0
23.12.2018 13:00;100;54;46;Stellenweiser Regenfall;9;7;1
23.12.2018 14:00;95;48;47;Bedeckt;9;7;1
23.12.2018 15:00;77;39;38;Bedeckt;8;6;2
23.12.2018 16:00;94;48;46;Bedeckt;8;6;2
23.12.2018 17:00;72;32;40;Starker Regenfall;7;6;2
23.12.2018 18:00;73;31;42;Starker Regenfall;7;6;2
23.12.2018 19:00;37;18;19;Starker Regenfall;5;5;2
23.12.2018 20:00;43;20;23;Maessiger Regenfall;4;4;1
23.12.2018 21:00;45;22;23;Maessiger Regenfall;3;3;1
23.12.2018 22:00;28;10;18;Maessiger Regenfall;5;4;1
23.12.2018 23:00;24;4;20;Leichter Regenfall;6;5;0
24.12.2018 00:00;12;5;7;Leichter Regenfall;8;6;0
24.12.2018 01:00;16;8;8;Leichter Regenfall;9;6;0
24.12.2018 02:00;10;5;5;Bedeckt;10;7;1
24.12.2018 03:00;0;0;0;Bedeckt;11;8;1
24.12.2018 04:00;8;1;7;Bedeckt;10;7;1
24.12.2018 05:00;18;14;4;Maessiger Regenfall;10;7;1
24.12.2018 06:00;22;10;12;Maessiger Regenfall;10;7;0
24.12.2018 07:00;31;22;9;Maessiger Regenfall;9;6;1
24.12.2018 08:00;83;48;35;Bedeckt;8;6;1
24.12.2018 09:00;147;99;48;Bedeckt;7;5;1
24.12.2018 10:00;246;113;133;Bedeckt;7;5;1
24.12.2018 11:00;240;126;114;Maessiger Regenfall;7;5;1
24.12.2018 12:00;248;100;148;Maessiger Regenfall;7;5;2
24.12.2018 13:00;196;72;124;Maessiger Regenfall;6;5;1
24.12.2018 14:00;157;61;96;Teilweise maessiger Regenfall;6;5;1
24.12.2018 15:00;113;51;62;Teilweise maessiger Regenfall;6;5;1
24.12.2018 16:00;135;50;85;Teilweise maessiger Regenfall;6;5;0
24.12.2018 17:00;79;36;43;Stellenweiser Regenfall;5;5;0
24.12.2018 18:00;85;30;55;Stellenweiser Regenfall;5;4;0
24.12.2018 19:00;40;14;26;Stellenweiser Regenfall;4;3;0
24.12.2018 20:00;15;7;8;Bedeckt;3;3;0
24.12.2018 21:00;30;17;13;Bedeckt;2;2;0
24.12.2018 22:00;45;35;10;Bedeckt;2;2;0
24.12.2018 23:00;42;21;21;Leicht bewoelkt;2;2;0
25.12.2018 00:00;34;17;17;Leicht bewoelkt;2;2;0
25.12.2018 01:00;19;6;13;Leicht bewoelkt;2;2;0
25.12.2018 02:00;11;8;3;Leicht bewoelkt;2;2;0
25.12.2018 03:00;14;4;10;Leicht bewoelkt;3;3;0
25.12.2018 04:00;6;3;3;Leicht bewoelkt;2;2;0
25.12.2018 05:00;6;2;4;Leicht bewoelkt;2;2;0
25.12.2018 06:00;11;3;8;Leicht bewoelkt;2;2;0
25.12.2018 07:00;11;3;8;Leicht bewoelkt;2;2;0
25.12.2018 08:00;13;8;5;Leicht bewoelkt;2;2;0
25.12.2018 09:00;35;18;17;Leicht bewoelkt;2;2;0
25.12.2018 10:00;34;19;15;Leicht bewoelkt;3;3;0
25.12.2018 11:00;48;26;22;Leicht bewoelkt;4;4;0
25.12.2018 12:00;60;23;37;Leicht bewoelkt;5;5;0
25.12.2018 13:00;50;36;14;Leicht bewoelkt;5;5;0
25.12.2018 14:00;75;34;41;Leicht bewoelkt;5;5;0
25.12.2018 15:00;50;27;23;Leicht bewoelkt;5;5;0
25.12.2018 16:00;72;40;32;Leicht bewoelkt;5;4;0
25.12.2018 17:00;57;22;35;Leicht bewoelkt;4;4;0
25.12.2018 18:00;57;33;24;Leicht bewoelkt;4;3;0
25.12.2018 19:00;45;22;23;Leicht bewoelkt;3;3;0
25.12.2018 20:00;41;25;16;Leicht bewoelkt;3;3;0
25.12.2018 21:00;46;20;26;Leicht bewoelkt;2;2;0
25.12.2018 22:00;42;16;26;Leicht bewoelkt;2;2;0
25.12.2018 23:00;18;8;10;Leicht bewoelkt;2;2;0
26.12.2018 00:00;19;6;13;Leicht bewoelkt;2;2;0
26.12.2018 01:00;17;6;11;Leicht bewoelkt;2;2;0
26.12.2018 02:00;5;1;4;Leicht bewoelkt;1;1;0
26.12.2018 03:00;8;1;7;Leicht bewoelkt;1;1;0
26.12.2018 04:00;5;3;2;Leicht bewoelkt;1;1;0
26.12.2018 05:00;3;1;2;Leicht bewoelkt;2;2;0
26.12.2018 06:00;10;1;9;Leicht bewoelkt;2;2;0
26.12.2018 07:00;9;7;2;Leicht bewoelkt;2;2;0
26.12.2018 08:00;11;6;5;Leicht bewoelkt;3;2;0
26.12.2018 09:00;37;25;12;Leicht bewoelkt;3;3;0
26.12.2018 10:00;49;29;20;Leicht bewoelkt;4;3;0
26.12.2018 11:00;61;31;30;Leicht bewoelkt;5;4;0
26.12.2018 12:00;85;37;48;Leicht bewoelkt;5;5;0
26.12.2018 13:00;96;51;45;Leicht bewoelkt;5;4;0
26.12.2018 14:00;74;32;42;Leicht bewoelkt;5;4;0
26.12.2018 15:00;88;49;39;Leicht bewoelkt;5;3;0
26.12.2018 16:00;116;63;53;Leicht bewoelkt;4;3;0
26.12.2018 17:00;64;31;33;Leicht bewoelkt;3;2;0
26.12.2018 18:00;79;38;41;Leicht bewoelkt;2;2;0
26.12.2018 19:00;65;32;33;Leicht bewoelkt;1;1;0
26.12.2018 20:00;83;55;28;Leicht bewoelkt;0;0;0
26.12.2018 21:00;56;30;26;Leicht bewoelkt;-1;-1;0
26.12.2018 22:00;46;17;29;Leicht bewoelkt;-1;-1;0
26.12.2018 23:00;43;14;29;Leicht bewoelkt;0;0;0
27.12.2018 00:00;15;3;12;Leicht bewoelkt;0;0;0
27.12.2018 01:00;17;3;14;Leicht bewoelkt;0;0;0
27.12.2018 02:00;10;3;7;Leicht bewoelkt;0;0;0
27.12.2018 03:00;9;6;3;Leicht bewoelkt;0;0;0
27.12.2018 04:00;15;13;2;Leicht bewoelkt;0;0;0
27.12.2018 05:00;16;12;4;Leicht bewoelkt;0;0;0
27.12.2018 06:00;49;32;17;Leicht bewoelkt;0;-1;0
27.12.2018 07:00;93;56;37;Leicht bewoelkt;1;0;0
27.12.2018 08:00;99;63;36;Leicht bewoelkt;1;1;0
27.12.2018 09:00;129;102;27;Leicht bewoelkt;2;2;0
27.12.2018 10:00;171;97;74;Leicht bewoelkt;3;3;0
27.12.2018 11:00;196;119;77;Leicht bewoelkt;4;4;0
27.12.2018 12:00;233;105;128;Leicht bewoelkt;6;5;0
27.12.2018 13:00;230;113;117;Leicht bewoelkt;5;5;0
27.12.2018 14:00;222;113;109;Leicht bewoelkt;5;4;0
27.12.2018 15:00;227;108;119;Leicht bewoelkt;5;4;0
27.12.2018 16:00;240;107;133;Leicht bewoelkt;4;3;0
27.12.2018 17:00;190;68;122;Leicht bewoelkt;3;3;0
27.12.2018 18:00;193;75;118;Leicht bewoelkt;3;2;0
27.12.2018 19:00;137;52;85;Leicht bewoelkt;2;2;0
27.12.2018 20:00;237;113;124;Leicht bewoelkt;2;2;0
27.12.2018 21:00;66;34;32;Leicht bewoelkt;2;2;0
27.12.2018 22:00;82;24;58;Leicht bewoelkt;2;2;0
27.12.2018 23:00;38;15;23;Leicht bewoelkt;1;1;0
28.12.2018 00:00;23;8;15;Leicht bewoelkt;1;1;0
28.12.2018 01:00;35;5;30;Leicht bewoelkt;1;1;0
28.12.2018 02:00;14;7;7;Leicht bewoelkt;1;1;0
28.12.2018 03:00;6;5;1;Leicht bewoelkt;1;1;0
28.12.2018 04:00;5;5;0;Leicht bewoelkt;1;1;0
28.12.2018 05:00;23;11;12;Bewoelkt;1;1;0
28.12.2018 06:00;52;31;21;Bewoelkt;2;2;0
28.12.2018 07:00;81;48;33;Bewoelkt;2;2;0
28.12.2018 08:00;117;84;33;Leicht bewoelkt;3;3;0
28.12.2018 09:00;171;105;66;Leicht bewoelkt;3;3;0
28.12.2018 10:00;221;136;85;Leicht bewoelkt;4;4;0
28.12.2018 11:00;256;141;115;Leicht bewoelkt;5;5;0
28.12.2018 12:00;241;114;127;Leicht bewoelkt;6;6;0
28.12.2018 13:00;292;141;151;Leicht bewoelkt;6;6;0
28.12.2018 14:00;253;112;141;Leicht bewoelkt;6;5;0
28.12.2018 15:00;244;123;121;Leicht bewoelkt;5;5;0
28.12.2018 16:00;256;115;141;Leicht bewoelkt;4;4;0
28.12.2018 17:00;228;79;149;Leicht bewoelkt;4;3;0
28.12.2018 18:00;230;92;138;Leicht bewoelkt;3;3;0
28.12.2018 19:00;176;70;106;Leicht bewoelkt;2;2;0
28.12.2018 20:00;123;47;76;Leicht bewoelkt;2;2;0
28.12.2018 21:00;82;45;37;Leicht bewoelkt;2;2;0
28.12.2018 22:00;84;28;56;Leicht bewoelkt;2;2;0
28.12.2018 23:00;64;25;39;Leicht bewoelkt;2;2;0
29.12.2018 00:00;52;13;39;Leicht bewoelkt;2;2;0
29.12.2018 01:00;28;8;20;Leicht bewoelkt;1;1;0
29.12.2018 02:00;28;11;17;Leicht bewoelkt;1;0;0
29.12.2018 03:00;29;11;18;Leicht bewoelkt;1;0;0
29.12.2018 04:00;8;6;2;Leicht bewoelkt;0;-1;0
